openssl_101f,libressl_3,sim_value
gendh_main,ts_main,0.8774868326549623
unpack_revinfo,do_fp,0.8774788359802921
ssl3_get_cert_verify,PKCS5_PBKDF2_HMAC,0.8774775310898071
OCSP_request_verify,CMS_SignerInfo_verify_content,0.8774764796644868
ssl3_change_cipher_state,PEM_SealInit,0.8774746528277965
int_rsa_verify,do_body,0.8774742589054527
x509_certify,OCSP_basic_sign,0.8774716874602597
rsa_main,RSA_eay_public_decrypt,0.8774693961526419
do_print_ex,BN_mod_mul_montgomery,0.8774660754687813
ca_main,TS_compute_imprint,0.8774622091605417
i2b_PVK,DES_enc_write,0.8774580745770004
password_callback,crl_main,0.8774569499122001
PKCS7_dataDecode,certify_spkac,0.877452336394972
hwcrhk_mod_exp,EVP_SealInit,0.8774516516126317
X509_ocspid_print,do_body,0.8774495110055658
asn1_item_print_ctx,dsa_do_verify,0.8774477599253117
ASN1_item_ex_d2i,errstr_main,0.8774474410199484
ssl3_read_bytes,dtls1_dispatch_alert,0.87744682929838
rand_main,PEM_X509_INFO_write_bio,0.8774458563472083
pkcs12_main,gendh_main,0.8774310048725895
ec_GF2m_simple_oct2point,PKCS1_MGF1,0.877428957708855
sess_id_main,tls_decrypt_ticket,0.877422110872522
PKCS7_decrypt,www_body,0.8774211487178671
PEM_SealInit,CRYPTO_ctr128_encrypt_ctr32,0.8774101239347747
ssl23_connect,ssl_verify_cert_chain,0.8774035965486155
i2b_PVK,check,0.8774010320324297
ec_asn1_group2curve,args_verify,0.8773999045717105
dsa_do_verify,ssl3_get_cert_verify,0.8773867256926949
X509_STORE_get_by_subject,rand_main,0.8773865508184965
ec_GF2m_simple_add,BN_MONT_CTX_set,0.8773848802689241
asn1_d2i_ex_primitive,CRYPTO_ctr128_encrypt_ctr32,0.8773843616184012
asn1_ex_i2c,ASN1_primitive_new,0.8773824437992632
ASN1_bn_print,prime_main,0.8773801366110854
a2i_ASN1_STRING,ASN1_item_ex_i2d,0.8773801344457652
a2d_ASN1_OBJECT,pkey_rsa_sign,0.877379971222989
cms_RecipientInfo_kekri_encrypt,i2b_PVK,0.8773790067394042
certify_spkac,duplicated,0.877377570881037
query_responder,dsaparam_main,0.8773770259518803
ssl3_send_client_certificate,ssl3_check_cert_and_algorithm,0.8773766524587601
RSA_verify_PKCS1_PSS_mgf1,dgst_main,0.8773696677756675
X509_STORE_get_by_subject,DES_enc_write,0.877364333541615
BN_mod_mul_montgomery,do_x509_check,0.8773639089447323
tls1_final_finish_mac,dsa_do_verify,0.8773631464352816
s_client_main,i2b_PVK,0.8773590511012126
s_client_main,a2i_ASN1_ENUMERATED,0.8773534183073562
rand_main,RSA_eay_private_encrypt,0.8773521306743106
PKCS5_v2_PBKDF2_keyivgen,ASN1_item_verify,0.8773511619065093
ASN1_sign,tls12_record_layer_open_record_protected_cipher,0.8773493937380081
BN_bin2bn,EVP_VerifyFinal,0.8773475735112815
pkey_GOST94cp_encrypt,ssl3_send_client_verify_rsa,0.8773447864465924
OCSP_basic_verify,asn1_item_print_ctx,0.877344156787152
BN_GF2m_mod_arr,PKCS5_PBKDF2_HMAC,0.8773433085905827
asn1_template_noexp_d2i,x509_constraints_extract_names,0.8773429437609559
ASN1_generate_v3,asn1_ex_i2c,0.8773370969416372
PKCS12_create,genrsa_main,0.8773365438777061
ec_GF2m_simple_oct2point,ssl3_send_server_key_exchange,0.8773325763689612
PKCS7_verify,check,0.877331375566281
password_callback,errstr_main,0.8773304690716347
X509_REQ_print_ex,genrsa_main,0.877321276872837
ec_GFp_mont_group_set_curve,ec_GFp_simple_set_compressed_coordinates,0.8773162197165592
dgram_read,ecdh_cms_encrypt,0.8773086296147119
main,ecdh_cms_encrypt,0.8773084353779396
prime_main,do_body,0.8773081182028808
x509_main,sess_id_main,0.8773027532184551
rsa_main,asn1_d2i_ex_primitive,0.8773005081638847
SSL_CTX_new,SSL_CTX_new,0.8773002478556526
ubsec_dsa_verify,RSA_eay_private_decrypt,0.8772975919189749
BN_hex2bn,pub_decode_gost01,0.8772967599716504
do_buf,RSA_eay_public_encrypt,0.8772897774183277
ca_main,gendsa_main,0.8772894700322629
sv_body,dsaparam_main,0.8772880108852845
BN_GF2m_mod_arr,NAME_CONSTRAINTS_check,0.8772875370441207
ec_GFp_simple_point_get_affine_coordinates,compute_key,0.8772859683717302
fmtint,ASN1_item_verify,0.8772847365465803
passwd_main,do_buf,0.8772821861106235
asn1_ex_c2i,pkey_rsa_verifyrecover,0.8772815987311153
tls1_process_heartbeat,a2i_ASN1_INTEGER,0.8772797311252523
ASN1_item_verify,RSA_eay_private_encrypt,0.8772792965051619
dtls1_send_server_key_exchange,RSA_padding_add_PKCS1_PSS_mgf1,0.8772784902935029
asn1_ex_c2i,sv_body,0.8772779009784946
RSA_eay_private_decrypt,EVP_VerifyFinal,0.8772775182222523
create_query,do_PVK_body,0.8772746853512887
ec_GFp_simple_set_Jprojective_coordinates_GFp,ec_GFp_simple_add,0.8772728715252883
PEM_SealInit,ASN1_mbstring_ncopy,0.8772722652462173
tls_decrypt_ticket,ecdh_cms_encrypt,0.8772695437030652
RSA_eay_private_encrypt,ec_GF2m_simple_set_compressed_coordinates,0.8772584344281467
unpack_revinfo,x509_constraints_parse_mailbox,0.8772558590101149
password_callback,certify_spkac,0.8772537533399356
ts_main,pkcs7_decrypt_rinfo,0.8772524404451485
genpkey_main,crl2pkcs7_main,0.8772511020128174
ASN1_TYPE_get_int_octetstring,dsa_pub_decode,0.8772510221249283
asn1_template_ex_i2d,pub_encode_gost01,0.8772506146731671
asn1_template_ex_i2d,a2i_ASN1_STRING,0.8772447526319258
asn1_template_noexp_d2i,load_pkcs12,0.8772446970741612
get_server_hello,ssl3_read_bytes,0.8772442742545162
args_verify,ts_main,0.8772441552443162
X509_ATTRIBUTE_set1_data,dsa_pub_decode,0.8772431598834672
dsaparam_main,asn1_primitive_print,0.8772389270905483
sv_body,asn1_parse2,0.8772348190908321
asn1_d2i_ex_primitive,check,0.8772299197892308
PKCS7_signatureVerify,PKCS7_dataDecode,0.8772228409795855
dsaparam_main,BN_mod_exp_recp,0.8772223103057438
ssl3_get_cert_verify,pkey_rsa_sign,0.8772184111796939
ASN1_item_verify,make_REQ,0.8772169960686833
ssl3_get_client_hello,ssl3_connect,0.8772155038286369
cb,a2i_ASN1_STRING,0.8772154775717904
dtls1_enc,run_test,0.877210279965654
dsa_builtin_paramgen,genrsa_main,0.8772092529323934
BN_mod_exp_recp,ecdh_cms_encrypt,0.8772087662608963
ts_main,do_PVK_body,0.877207308669042
ssl_prepare_clienthello_tlsext,dtls1_get_message,0.8772056672927919
i2d_ASN1_SET,DES_enc_write,0.8772004547251401
asn1_ex_i2c,a2i_ASN1_ENUMERATED,0.8771983424395189
OCSP_basic_verify,BN_hex2bn,0.8771968763537126
ec_asn1_parameters2group,do_EC_KEY_print,0.8771961588954229
hwcrhk_rsa_mod_exp,BN_mod_exp_mont_consttime,0.8771882969162612
asn1_template_print_ctx,PKCS7_verify,0.8771875029002432
dhparam_main,asn1_primitive_print,0.8771871515219825
ASN1_item_ex_d2i,main,0.8771864809019644
ASN1_generate_v3,CRYPTO_ctr128_encrypt_ctr32,0.877185700987265
asn1_d2i_ex_primitive,load_pkcs12,0.8771818092742178
PKCS7_signatureVerify,do_dh_print,0.8771805760559204
BN_dec2bn,ASN1_generate_v3,0.8771782749032239
ECPKParameters_print,EVP_PBE_CipherInit,0.877175674861093
ec_GFp_simple_set_compressed_coordinates,generate_key,0.8771725137629527
x509_main,certify_spkac,0.8771723813852271
PKCS12_key_gen_uni,NAME_CONSTRAINTS_check,0.8771606671185495
EVP_PBE_CipherInit,ssl3_send_client_hello,0.8771599966973768
X509_REQ_print_ex,PKCS7_dataDecode,0.877155333894345
dgst_main,CMS_decrypt_set1_pkey,0.8771519219807058
i2b_PVK,ec_GFp_simple_oct2point,0.8771452134181791
asn1_template_ex_d2i,do_PVK_body,0.8771440436214464
PEM_SealInit,www_body,0.8771430078525642
a2d_ASN1_OBJECT,do_name_ex,0.8771331977351416
ca_main,asn1_template_ex_d2i,0.877128135317256
long_i2c,BN_dec2bn,0.8771277820674167
OCSP_basic_verify,ssl3_get_cert_verify,0.8771246643894002
dsa_sig_print,pkey_rsa_print,0.8771239287502297
certify_spkac,main,0.8771213734274008
BN_hex2bn,asn1_check_tlen,0.8771201911915987
tls1_cbc_remove_padding,BN_mod_exp_recp,0.8771197426530432
decode_gost_algor_params,genrsa_main,0.8771169201456557
make_revocation_str,duplicated,0.8771090250731304
ssl3_get_client_certificate,dtls1_get_message_fragment,0.8771045832646883
passwd_main,RSA_eay_public_encrypt,0.8771040837151862
ssl3_get_cert_verify,pub_encode_gost01,0.8771036885383265
ciphers_main,password_callback,0.8770966388231644
cms_RecipientInfo_kekri_decrypt,asn1_template_noexp_d2i,0.8770962888832328
dtls1_get_record,ssl3_get_client_hello,0.8770855288223116
dsa_pub_decode,priv_decode_gost01,0.8770790869400856
main,ASN1_bn_print,0.877075966706405
passwd_main,ec_GFp_simple_oct2point,0.8770705056701029
ssl23_get_client_hello,dtls1_get_message,0.8770686345502134
asn1_primitive_print,PKCS7_signatureVerify,0.8770608913831597
x509_name_ex_d2i,EVP_VerifyFinal,0.8770484465740329
BN_bin2bn,NAME_CONSTRAINTS_check,0.8770483624815681
EC_POINT_point2hex,x509_load_serial,0.8770441542177152
RAND_query_egd_bytes,DES_set_key_unchecked,0.8770440913781448
BIO_get_accept_socket,multi_split,0.8770428988960717
ec_GFp_simple_group_set_curve,dsa_sign_setup,0.8770418114189825
ssl3_get_cert_verify,BN_mod_mul_montgomery,0.8770417334301448
dh_main,pkcs7_decrypt_rinfo,0.8770409652284579
asn1_ex_i2c,compute_wNAF,0.8770409189628929
ASN1_generate_v3,load_pkcs12,0.8770389451416062
r2i_pci,auto_info,0.8770375993646574
util_verbose,DES_enc_write,0.8770365942251876
cms_RecipientInfo_kekri_decrypt,pkeyutl_main,0.8770341568605571
RC2_set_key,long_i2c,0.8770318798880826
ASN1_ENUMERATED_set,asn1_template_ex_i2d,0.877030707555114
ASN1_INTEGER_set,asn1_template_ex_i2d,0.877030707555114
asn1_template_noexp_d2i,ssl3_get_cert_status,0.8770278735106883
a2d_ASN1_OBJECT,ASN1_item_ex_i2d,0.8770241142995499
asn1_d2i_ex_primitive,TS_compute_imprint,0.8770225308059405
bind_sureware,tls13_client_finished_send,0.8770195781712882
bind_sureware,tls13_server_finished_send,0.8770195781712882
asn1_primitive_print,do_fp,0.8770179605135333
ASN1_INTEGER_set,DES_quad_cksum,0.8770156978219708
ASN1_ENUMERATED_set,DES_quad_cksum,0.8770156978219708
dsa_builtin_paramgen,ec_GFp_simple_is_on_curve,0.877014996513076
passwd_main,pkey_rsa_verifyrecover,0.8770143004548387
asn1_template_print_ctx,a2d_ASN1_OBJECT,0.8770139584964063
ASN1_bn_print,PEM_X509_INFO_write_bio,0.8770092706195204
do_cmd,smime_main,0.877008655302418
pkcs12_main,app_get_pass,0.87700839713642
tree_init,rand_main,0.8770051742074835
ssl3_enc,dtls1_get_message,0.8770051163835431
DES_enc_read,dtls1_get_message_fragment,0.8770049638854874
multi_split,enc_main,0.8770039367798886
BN_GF2m_mod_arr,a2i_ASN1_STRING,0.8770030372441
cms_SignerInfo_content_sign,ec_GFp_simple_oct2point,0.8770014800608488
priv_decode_gost,a2d_ASN1_OBJECT,0.876997697438747
do_body,rsa_cms_encrypt,0.8769929065963817
create_query,ssl3_send_certificate_request,0.8769928738276727
NAME_CONSTRAINTS_check,OCSP_basic_verify,0.8769879519368715
ssl3_send_finished,tls1_setup_key_block,0.8769823440353302
query_responder,PEM_ASN1_write_bio,0.8769787337505559
ssl_prepare_clienthello_tlsext,compute_wNAF,0.8769768388264374
s_client_main,RSA_verify_PKCS1_PSS_mgf1,0.8769767872415393
dtls1_send_client_certificate,ssl3_check_cert_and_algorithm,0.8769765107556422
ASN1_ENUMERATED_set,asn1_check_tlen,0.8769723446979424
ASN1_INTEGER_set,asn1_check_tlen,0.8769723446979424
dtls1_send_client_certificate,dtls1_get_message,0.8769710262046295
ec_GFp_simple_oct2point,req_main,0.8769705953384159
ASN1_item_verify,ASN1_bn_print,0.876968934074198
ASN1_bn_print,ASN1_item_verify,0.8769515499842582
srp_main,__b64_pton,0.876950785612129
asn1_ex_i2c,ecdh_cms_encrypt,0.8769452237973693
x509_main,dsaparam_main,0.8769445294697495
DES_enc_write,X509_STORE_get_by_subject,0.8769426447558651
RSA_eay_public_encrypt,x509_object_idx_cnt,0.8769395658379708
srp_main,certify_spkac,0.8769385173732793
dsaparam_main,EVP_VerifyFinal,0.8769359106976049
test_ecdh_curve,RSA_verify_PKCS1_PSS_mgf1,0.8769287287821935
get_server_hello,tls1_setup_key_block,0.8769249627762077
EVP_DecryptFinal_ex,WHIRLPOOL_BitUpdate,0.8769236284321862
ec_GFp_simple_add,BN_MONT_CTX_set,0.8769218333842604
OCSP_basic_verify,RSA_eay_private_decrypt,0.8769209308664511
BN_bin2bn,DES_enc_write,0.8769199901229552
RSA_padding_add_PKCS1_PSS_mgf1,tls_connect_servername,0.8769179287153204
asn1_ex_c2i,int_rsa_verify,0.876917483499198
compute_wNAF,RSA_eay_private_decrypt,0.8769134832151921
sv_body,dtls1_get_message,0.8769075541575573
do_body,i2b_PVK,0.8769056991278346
doit,PKCS5_PBKDF2_HMAC,0.8769048864979174
asn1_primitive_print,EVP_VerifyFinal,0.876901565462727
tls1_cbc_remove_padding,ASN1_item_ex_i2d,0.8769010387074857
ec_GF2m_simple_oct2point,OCSP_basic_verify,0.8768985466678991
pkeyutl_main,asn1_ex_c2i,0.8768899003029278
query_responder,BN_hex2bn,0.876883132229239
genrsa_main,prime_main,0.8768817744635515
BN_mod_exp2_mont,BN_GF2m_mod_mul_arr,0.8768722835194545
load_pkcs12,RSA_eay_private_decrypt,0.876869364557558
x509_name_ex_d2i,ASN1_generate_v3,0.8768663890167623
dsa_do_verify,OCSP_request_verify,0.876865361689269
DES_enc_write,WHIRLPOOL_BitUpdate,0.8768632979346034
pkey_GOST94cp_encrypt,tlsext_sni_server_parse,0.8768626852466073
ssl_prepare_clienthello_tlsext,a2i_ASN1_STRING,0.8768586982886998
ec_GFp_simple_point_get_affine_coordinates,BN_MONT_CTX_set,0.8768551565299485
SSL_free,ssl3_connect,0.8768540882048739
check_crl,dgst_main,0.8768521469842597
tls1_setup_key_block,ssl3_dispatch_alert,0.8768519542813562
PEM_read_bio,dh_main,0.876850155863911
x509_name_ex_d2i,asn1_template_ex_d2i,0.8768481496653462
int_engine_configure,smime_main,0.8768449962613051
req_main,tls_decrypt_ticket,0.8768392930652344
PKCS5_PBKDF2_HMAC,ssl3_read_n,0.8768383188009721
gost2001_do_verify,ec_GFp_simple_dbl,0.8768376318846278
do_EC_KEY_print,ec_group_new_from_data,0.8768369802686198
ssl_parse_clienthello_use_srtp_ext,RSA_eay_public_decrypt,0.8768363079907726
dgram_read,PKCS5_PBKDF2_HMAC,0.8768334773825218
a2i_ASN1_ENUMERATED,asn1_template_ex_d2i,0.876829781048108
ssl3_get_client_key_exchange,TS_RESP_set_genTime_with_precision,0.8768283344147467
compute_wNAF,CRYPTO_ctr128_encrypt_ctr32,0.8768227878754391
X509_NAME_oneline,long_i2c,0.8768194211526166
asn1_d2i_ex_primitive,OCSP_basic_verify,0.876819354136944
RSA_padding_add_PKCS1_PSS_mgf1,PKCS12_key_gen_uni,0.876809316323329
pkey_rsa_sign,DES_quad_cksum,0.8768077942927441
WHIRLPOOL_BitUpdate,do_name_ex,0.8768033163053128
BN_mod_exp_mont,EVP_VerifyFinal,0.8768030061295424
test_sqrt,gost2001_do_sign,0.8767976489804605
enc_main,asn1_template_print_ctx,0.8767903605753881
tls1_cbc_remove_padding,a2i_ASN1_ENUMERATED,0.8767900007020657
PEM_SealInit,i2b_PVK,0.8767873932656518
ssl_parse_clienthello_use_srtp_ext,x509_object_idx_cnt,0.876774653512772
rsa_item_sign,ec_GF2m_simple_oct2point,0.876773080603581
RSA_eay_public_decrypt,www_body,0.8767726421373805
tls_decrypt_ticket,ASN1_mbstring_ncopy,0.876770106649418
a2i_ASN1_STRING,pub_encode_gost01,0.8767693310895671
cms_RecipientInfo_pwri_crypt,PKCS5_pbkdf2_set,0.8767685613014402
RAND_load_file,X509_NAME_oneline,0.8767524763094947
BN_mod_exp_mont,asn1_d2i_ex_primitive,0.8767509644675857
i2d_ECPrivateKey,d2i_ASN1_UINTEGER,0.8767475096016916
test_ecdh_curve,prime_main,0.8767425798917021
crl_main,ec_GFp_simple_oct2point,0.8767416132208956
crl_main,multi_split,0.8767393985947763
print_attribs,X509_REQ_get_extensions,0.8767391817808935
X509_REQ_get_extensions,print_attribs,0.8767391817808935
gendh_main,main,0.8767385180924978
ec_GF2m_simple_oct2point,tls13_client_certificate_verify_send,0.8767339954639193
ec_GF2m_simple_oct2point,tls13_server_certificate_verify_send,0.8767339954639193
PKCS7_signatureVerify,PEM_ASN1_write_bio,0.876727280144872
ssl_prepare_clienthello_tlsext,do_buf,0.8767259243815602
PKCS7_signatureVerify,x509_constraints_extract_names,0.8767239492780283
dtls1_process_heartbeat,a2i_ASN1_INTEGER,0.8767218482195924
check,x509_certify,0.8767193073285285
RSA_eay_public_encrypt,asn1_check_tlen,0.8767161992453952
get_cert_by_subject,password_callback,0.8767147160774708
app_verify_callback,OCSP_request_verify,0.8767102709943608
OBJ_obj2txt,OCSP_request_verify,0.8767098862102567
PKCS1_MGF1,tlsext_sni_server_parse,0.8767098391166213
ssl3_get_cert_verify,int_rsa_verify,0.8767020312538187
ec_GFp_simple_point_get_affine_coordinates,rsa_builtin_keygen,0.8767016438809452
do_passwd,genrsa_main,0.8766985765885773
RAND_load_file,EVP_DigestSignFinal,0.8766959450050117
asn1_parse2,dgst_main,0.876693950218626
EVP_PBE_CipherInit,SSL_SESSION_encode,0.8766897604570827
dh_main,do_PVK_body,0.8766873372988312
do_buf,DES_ofb_encrypt,0.8766795481130623
PEM_ASN1_write_bio,PKCS12_key_gen_uni,0.8766794959049209
str_copy,TXT_DB_read,0.876677619959153
rand_main,receipt_request_print,0.8766721618913309
make_revocation_str,str_copy,0.8766676286721992
BN_bin2bn,x509_object_idx_cnt,0.8766633546106257
d2i_ASN1_UINTEGER,ASN1_item_sign_ctx,0.8766632340543123
do_pk8pkey,EVP_VerifyFinal,0.8766590615449046
EVP_VerifyFinal,do_pk8pkey,0.8766590615449046
ssl3_get_cert_verify,dtls1_get_message,0.8766542590521147
sess_id_main,cms_main,0.8766532838977111
RSA_eay_public_decrypt,RSA_padding_add_PKCS1_PSS_mgf1,0.876651827412217
fmtfp,pkey_rsa_verifyrecover,0.8766463080541742
ciphers_main,EVP_SignFinal,0.8766420267932973
get_cert_by_subject,OBJ_obj2txt,0.8766347145550809
RSA_eay_private_decrypt,PEM_do_header,0.8766309745219617
long_i2c,X509_NAME_oneline,0.8766301045763709
s_client_main,do_PVK_body,0.8766281397738507
enc_main,PKCS7_verify,0.8766269729506937
asn1_template_print_ctx,genrsa_main,0.8766221152487137
PKCS7_decrypt,spkac_main,0.876618042155037
do_EC_KEY_print,ecdsa_do_sign,0.8766149002275814
add_ocsp_serial,OCSP_cert_id_new,0.8766128564809472
a2i_ASN1_ENUMERATED,int_dup_ex_data,0.8765946711043956
sess_id_main,args_verify,0.8765945559825794
X509_REQ_print_ex,policy_cache_new,0.8765921984072562
do_fp,multi_split,0.8765910035606349
request_certificate,ssl3_connect,0.8765899751714394
OCSP_basic_verify,CMS_SignerInfo_verify_content,0.8765881817130153
pkcs7_main,prime_main,0.8765881452775638
engine_main,PKCS12_key_gen_uni,0.8765872854254109
ssl_parse_clienthello_use_srtp_ext,asn1_template_noexp_d2i,0.8765853868729867
TS_compute_imprint,dhparam_main,0.8765850667704765
s_client_main,gendsa_main,0.8765834163831407
BN_GF2m_mod_mul_arr,a2d_ASN1_OBJECT,0.8765822678848996
dtls1_process_out_of_seq_message,dtls1_get_message_fragment,0.8765791510926104
x509v3_cache_extensions,x509_cb,0.8765789702673353
pkey_rsa_sign,OCSP_request_verify,0.8765764070372042
asn1_primitive_print,OBJ_obj2txt,0.8765664969893463
req_main,asn1_template_ex_d2i,0.8765559534758924
test_ecdh_curve,dsa_do_verify,0.8765512304499488
DES_enc_write,do_x509_check,0.8765499204931924
util_verbose,X509_REQ_print_ex,0.8765469316230363
pkeyutl_main,ASN1_generate_v3,0.8765426615826626
PKCS7_signatureVerify,asn1_primitive_print,0.8765374714516267
RSA_eay_private_decrypt,dsa_builtin_paramgen,0.8765367251656466
PKCS7_signatureVerify,ocsp_main,0.8765363738854621
rsautl_main,chopup_args,0.8765356838040824
ec_GF2m_simple_point2oct,tls12_record_layer_read_mac_cbc,0.8765314754566196
verify_callback,dsaparam_main,0.8765187941643264
s_server_main,auto_info,0.8765063064806959
asn1_d2i_ex_primitive,dsa_do_verify,0.87650417601828
asn1parse_main,ASN1_mbstring_ncopy,0.8765006429509937
ec_GFp_simple_add,dsa_do_sign,0.8764999487777068
gendh_main,pkeyutl_main,0.876498794187365
compute_wNAF,int_new_ex_data,0.8764977357210753
doit,ASN1_generate_v3,0.8764958905024247
PEM_X509_INFO_write_bio,ca_main,0.8764938583750427
hwcrhk_insert_card,PKCS7_signatureVerify,0.8764929786597688
NAME_CONSTRAINTS_check,DES_quad_cksum,0.8764927629745566
x509_object_idx_cnt,x509_name_ex_d2i,0.8764908702521764
do_PVK_body,tls13_server_finished_recv,0.8764854026980526
ssl3_enc,s_client_main,0.8764824455920394
www_body,TS_RESP_set_genTime_with_precision,0.8764770979562014
args_verify,ec_GFp_simple_oct2point,0.8764769722002193
BN_mod_exp2_mont,crl_main,0.8764751122081518
ec_asn1_parameters2group,ec_GF2m_simple_oct2point,0.8764690469298738
ASN1_ENUMERATED_set,PEM_do_header,0.8764681794898501
ASN1_INTEGER_set,PEM_do_header,0.8764681794898501
get_client_finished,ssl3_connect,0.8764668954649879
dsa_sign_setup,BN_mod_exp_mont_word,0.8764637775855707
crl_main,pkeyutl_main,0.8764588818671226
RAND_query_egd_bytes,RSA_eay_private_decrypt,0.8764574215553449
ecparam_main,ssl3_get_client_kex_rsa,0.8764518574762913
s_time_main,OBJ_obj2txt,0.8764494966183352
a2d_ASN1_OBJECT,run_test,0.8764471366662983
ssl3_get_cert_verify,do_body,0.8764433996222316
